event-id,visible,timestamp,location-long,location-lat,argos:lc,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
12050626094,true,2012-11-23 20:03:00.000,-61.874,66.215,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626095,true,2012-11-23 20:30:00.000,-61.873,66.219,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626096,true,2012-11-24 00:54:00.000,-61.759,66.187,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626097,true,2012-11-24 01:27:00.000,-61.809,66.164,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626098,true,2012-11-24 05:48:00.000,-61.968,66.056,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626099,true,2012-11-24 06:26:00.000,-61.943,66.041,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626100,true,2012-11-24 07:27:00.000,-61.903,66.008,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626101,true,2012-11-24 10:30:00.000,-61.922,65.969,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626102,true,2012-11-24 10:48:00.000,-61.94,65.968,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626103,true,2012-11-24 11:19:00.000,-61.965,65.952,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626104,true,2012-11-24 11:25:00.000,-61.968,65.956,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626105,true,2012-11-24 11:27:00.000,-61.961,65.953,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626106,true,2012-11-24 12:08:00.000,-62.01,65.946,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626107,true,2012-11-24 12:27:00.000,-62.011,65.934,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626108,true,2012-11-24 15:46:00.000,-62.093,65.854,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626109,true,2012-11-24 16:20:00.000,-62.09,65.839,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626110,true,2012-11-24 16:24:00.000,-62.099,65.826,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626111,true,2012-11-24 16:24:00.000,-62.102,65.835,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626112,true,2012-11-24 16:53:00.000,-62.115,65.821,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626113,true,2012-11-24 17:02:00.000,-62.134,65.827,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626114,true,2012-11-24 17:27:00.000,-62.17,65.816,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626115,true,2012-11-24 20:10:00.000,-62.292,65.804,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626116,true,2012-11-24 20:20:00.000,-62.233,65.788,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626117,true,2012-11-25 01:09:00.000,-62.404,65.747,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626118,true,2012-11-25 02:26:00.000,-62.42,65.731,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626119,true,2012-11-25 02:51:00.000,-62.429,65.734,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626120,true,2012-11-25 07:15:00.000,-62.415,65.727,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626121,true,2012-11-25 07:57:00.000,-62.417,65.729,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626122,true,2012-11-25 11:02:00.000,-62.416,65.728,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626123,true,2012-11-25 11:15:00.000,-62.46,65.736,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626124,true,2012-11-25 12:15:00.000,-62.418,65.73,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626125,true,2012-11-25 12:39:00.000,-62.43,65.73,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626126,true,2012-11-25 12:48:00.000,-62.432,65.729,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626127,true,2012-11-25 12:56:00.000,-62.416,65.731,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626128,true,2012-11-25 16:01:00.000,-62.421,65.738,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626129,true,2012-11-25 16:18:00.000,-62.418,65.733,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626130,true,2012-11-25 16:43:00.000,-62.421,65.72,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626131,true,2012-11-25 17:47:00.000,-62.428,65.731,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626132,true,2012-11-25 17:58:00.000,-62.434,65.726,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626133,true,2012-11-25 18:19:00.000,-62.428,65.727,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626134,true,2012-11-25 19:17:00.000,-62.428,65.728,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626135,true,2012-11-25 22:38:00.000,-62.427,65.728,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626136,true,2012-11-25 22:51:00.000,-62.468,65.699,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626137,true,2012-11-25 23:09:00.000,-62.424,65.727,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626138,true,2012-11-26 00:28:00.000,-62.425,65.729,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626139,true,2012-11-26 05:21:00.000,-62.372,65.733,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626140,true,2012-11-26 08:46:00.000,-62.418,65.724,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626141,true,2012-11-26 09:25:00.000,-62.476,65.717,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626142,true,2012-11-26 10:35:00.000,-62.364,65.728,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626143,true,2012-11-26 11:06:00.000,-62.412,65.726,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626144,true,2012-11-26 11:18:00.000,-62.424,65.725,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626145,true,2012-11-26 12:17:00.000,-62.455,65.731,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626146,true,2012-11-26 12:58:00.000,-62.434,65.732,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626147,true,2012-11-26 13:46:00.000,-62.422,65.725,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626148,true,2012-11-26 13:57:00.000,-62.421,65.728,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626149,true,2012-11-26 14:29:00.000,-62.407,65.725,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626150,true,2012-11-26 14:37:00.000,-62.415,65.728,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626151,true,2012-11-26 19:17:00.000,-62.415,65.727,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626152,true,2012-11-26 19:27:00.000,-62.415,65.725,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626153,true,2012-11-26 19:28:00.000,-62.421,65.729,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626154,true,2012-11-26 22:49:00.000,-62.412,65.729,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626155,true,2012-11-27 00:30:00.000,-62.624,65.698,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626156,true,2012-11-27 01:58:00.000,-62.43,65.726,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626157,true,2012-11-27 05:14:00.000,-62.417,65.728,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626158,true,2012-11-27 13:30:00.000,-62.38,65.696,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626159,true,2012-11-27 14:01:00.000,-62.106,65.691,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626160,true,2012-11-27 14:12:00.000,-62.421,65.732,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626161,true,2012-11-27 14:13:00.000,-62.425,65.728,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626162,true,2012-11-27 14:13:00.000,-62.414,65.73,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626163,true,2012-11-27 17:34:00.000,-62.419,65.727,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626164,true,2012-11-27 17:35:00.000,-62.421,65.726,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626165,true,2012-11-27 18:33:00.000,-62.405,65.765,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626166,true,2012-11-27 19:03:00.000,-62.42,65.728,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626167,true,2012-11-27 19:07:00.000,-62.426,65.732,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626168,true,2012-11-27 19:11:00.000,-62.417,65.726,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626169,true,2012-11-27 19:15:00.000,-62.418,65.725,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626170,true,2012-11-27 23:30:00.000,-62.405,65.732,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626171,true,2012-11-28 05:02:00.000,-62.417,65.727,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626172,true,2012-11-28 14:48:00.000,-62.414,65.726,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626173,true,2012-11-28 15:06:00.000,-62.427,65.726,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626174,true,2012-11-28 19:05:00.000,-62.417,65.725,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626175,true,2012-11-28 20:27:00.000,-62.414,65.727,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626176,true,2012-11-28 20:28:00.000,-62.42,65.72,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626177,true,2012-11-28 20:33:00.000,-62.435,65.727,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626178,true,2012-11-29 20:38:00.000,-61.401,65.682,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626179,true,2012-11-29 23:27:00.000,-63.964,64.985,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626180,true,2012-11-30 20:26:00.000,-61.411,65.794,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626181,true,2012-12-01 16:47:00.000,-61.493,66.073,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626182,true,2012-12-01 18:13:00.000,-62.752,66.141,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626183,true,2012-12-01 20:13:00.000,-62.4,65.74,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626184,true,2012-12-01 20:14:00.000,-62.42,65.731,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626185,true,2012-12-01 21:36:00.000,-62.434,65.737,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626186,true,2012-12-01 21:50:00.000,-62.539,65.719,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626187,true,2012-12-01 21:52:00.000,-62.488,65.724,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626188,true,2012-12-01 22:35:00.000,-62.433,65.737,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626189,true,2012-12-01 22:39:00.000,-62.431,65.736,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626190,true,2012-12-01 23:14:00.000,-62.409,65.736,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626191,true,2012-12-02 16:24:00.000,-62.425,65.732,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626192,true,2012-12-02 16:32:00.000,-62.4,65.738,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626193,true,2012-12-02 16:38:00.000,-62.415,65.734,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626194,true,2012-12-02 18:05:00.000,-62.254,65.807,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626195,true,2012-12-02 18:17:00.000,-62.422,65.726,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626196,true,2012-12-02 23:03:00.000,-62.412,65.733,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626197,true,2012-12-02 23:10:00.000,-62.425,65.729,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626198,true,2012-12-05 12:48:00.000,-62.666,65.56,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626199,true,2012-12-07 15:10:00.000,-63.137,65.376,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626200,true,2012-12-07 16:48:00.000,-62.627,65.835,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626201,true,2012-12-08 14:45:00.000,-62.98,65.695,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626202,true,2012-12-09 01:11:00.000,-62.43,65.736,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626203,true,2012-12-09 01:17:00.000,-62.423,65.735,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626204,true,2012-12-09 18:12:00.000,-62.407,65.734,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626205,true,2012-12-09 19:16:00.000,-62.429,65.738,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626206,true,2012-12-09 20:00:00.000,-62.43,65.734,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626207,true,2012-12-09 20:00:00.000,-62.431,65.732,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626208,true,2012-12-09 20:25:00.000,-62.424,65.737,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626209,true,2012-12-09 20:25:00.000,-62.44,65.739,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626210,true,2012-12-10 01:00:00.000,-62.423,65.738,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626211,true,2012-12-10 01:00:00.000,-62.431,65.738,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626212,true,2012-12-10 06:16:00.000,-62.375,65.718,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626213,true,2012-12-10 06:51:00.000,-62.441,65.736,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626214,true,2012-12-10 07:55:00.000,-62.425,65.738,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626215,true,2012-12-10 22:57:00.000,-62.463,65.74,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626216,true,2012-12-10 23:08:00.000,-62.434,65.745,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626217,true,2012-12-10 23:19:00.000,-62.474,65.736,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626218,true,2012-12-11 00:38:00.000,-62.46,65.715,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626219,true,2012-12-11 02:17:00.000,-62.465,65.701,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626220,true,2012-12-11 02:30:00.000,-62.467,65.703,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626221,true,2012-12-11 09:43:00.000,-62.427,65.745,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626222,true,2012-12-11 10:02:00.000,-62.453,65.743,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626223,true,2012-12-12 17:36:00.000,-62.421,65.729,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626224,true,2012-12-12 17:38:00.000,-62.388,65.696,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626225,true,2012-12-12 23:55:00.000,-62.42,65.724,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626226,true,2012-12-13 15:18:00.000,-62.436,65.728,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626227,true,2012-12-13 15:43:00.000,-62.385,65.735,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626228,true,2012-12-14 21:46:00.000,-62.444,65.726,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626229,true,2012-12-14 23:58:00.000,-62.421,65.73,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626230,true,2012-12-15 22:53:00.000,-62.409,65.73,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626231,true,2012-12-15 23:03:00.000,-62.408,65.727,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626232,true,2012-12-16 02:13:00.000,-62.402,65.725,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626233,true,2012-12-16 13:35:00.000,-62.431,65.727,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626234,true,2012-12-19 08:31:00.000,-62.324,65.713,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626235,true,2012-12-19 09:41:00.000,-62.415,65.733,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626236,true,2012-12-19 09:50:00.000,-62.433,65.733,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626237,true,2012-12-19 21:18:00.000,-62.415,65.733,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626238,true,2012-12-19 21:25:00.000,-62.421,65.729,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626239,true,2012-12-19 21:27:00.000,-62.418,65.731,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626240,true,2012-12-19 21:31:00.000,-62.417,65.73,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626241,true,2012-12-20 21:10:00.000,-62.44,65.743,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626242,true,2012-12-20 21:29:00.000,-62.428,65.738,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626243,true,2012-12-21 07:36:00.000,-61.316,64.972,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626244,true,2012-12-21 07:49:00.000,-62.526,65.779,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626245,true,2012-12-21 17:42:00.000,-62.373,65.744,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626246,true,2012-12-22 10:22:00.000,-62.414,65.732,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626247,true,2012-12-22 10:47:00.000,-62.389,65.735,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626248,true,2012-12-22 10:49:00.000,-62.392,65.737,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626249,true,2012-12-26 08:57:00.000,-62.411,65.731,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626250,true,2012-12-26 15:50:00.000,-62.424,65.733,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626251,true,2012-12-27 10:25:00.000,-62.428,65.734,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626252,true,2012-12-27 10:25:00.000,-62.411,65.733,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626253,true,2012-12-28 06:54:00.000,-62.534,65.687,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626254,true,2012-12-29 14:34:00.000,-62.42,65.73,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626255,true,2012-12-29 14:34:00.000,-62.419,65.732,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626256,true,2012-12-30 07:44:00.000,-62.41,65.735,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626257,true,2012-12-30 14:53:00.000,-62.426,65.72,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626258,true,2012-12-30 16:31:00.000,-62.418,65.728,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626259,true,2012-12-31 09:41:00.000,-62.428,65.727,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626260,true,2012-12-31 12:05:00.000,-62.505,65.792,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626261,true,2012-12-31 12:14:00.000,-62.44,65.714,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626262,true,2012-12-31 17:01:00.000,-62.39,65.718,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626263,true,2012-12-31 17:26:00.000,-62.44,65.723,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626264,true,2012-12-31 17:34:00.000,-62.432,65.728,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626265,true,2013-01-01 18:16:00.000,-62.39,65.731,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626266,true,2013-01-02 22:39:00.000,-60.718,65.467,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626267,true,2013-01-03 01:02:00.000,-61.889,65.78,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626268,true,2013-01-03 09:15:00.000,-62.357,65.67,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626269,true,2013-01-03 10:56:00.000,-62.3,65.608,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626270,true,2013-01-03 20:30:00.000,-62.513,65.642,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626271,true,2013-01-03 23:20:00.000,-62.459,65.719,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626272,true,2013-01-04 20:59:00.000,-62.485,65.745,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626273,true,2013-01-04 21:26:00.000,-62.503,65.71,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626274,true,2013-01-05 08:19:00.000,-62.414,65.725,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626275,true,2013-01-05 19:59:00.000,-63.217,65.745,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626276,true,2013-01-05 22:18:00.000,-62.4,65.734,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626277,true,2013-01-06 09:44:00.000,-62.451,65.731,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626278,true,2013-01-06 09:49:00.000,-62.395,65.727,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626279,true,2013-01-06 19:34:00.000,-61.88,65.818,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626280,true,2013-01-06 23:36:00.000,-62.419,65.729,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626281,true,2013-01-07 06:16:00.000,-60.491,65.745,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626282,true,2013-01-07 22:14:00.000,-62.371,65.735,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626283,true,2013-01-08 00:10:00.000,-62.427,65.726,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626284,true,2013-01-08 09:56:00.000,-61.923,65.472,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626285,true,2013-01-08 10:33:00.000,-62.632,65.669,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626286,true,2013-01-08 18:36:00.000,-62.765,65.606,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626287,true,2013-01-09 00:37:00.000,-61.814,65.883,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626288,true,2013-01-09 21:30:00.000,-64.62,65.647,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050626289,true,2013-01-10 15:46:00.000,-62.513,65.776,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
