event-id,visible,timestamp,location-long,location-lat,argos:lc,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
11967170915,TRUE,06:00.0,-82.36700439,69.48200226,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170916,TRUE,06:00.0,-82.42999268,69.48999786,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170917,TRUE,37:00.0,-82.43701172,69.48400116,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170918,TRUE,19:00.0,-82.43399048,69.48899841,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170919,TRUE,04:00.0,-82.41101074,69.5,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170920,TRUE,11:00.0,-82.39898682,69.49700165,3,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170921,TRUE,17:00.0,-82.39898682,69.4960022,2,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170922,TRUE,02:00.0,-82.3460083,69.48400116,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170923,TRUE,43:00.0,-82.41699219,69.4940033,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170924,TRUE,02:00.0,-82.97698975,69.64299774,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170925,TRUE,53:00.0,-82.38000488,69.50800323,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170926,TRUE,46:00.0,-82.46398926,69.51000214,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170927,TRUE,43:00.0,-82.47198486,69.50900269,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170928,TRUE,24:00.0,-82.42800903,69.50800323,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170929,TRUE,49:00.0,-82.43701172,69.51100159,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170930,TRUE,03:00.0,-82.5039978,69.48699951,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170931,TRUE,04:00.0,-82.45800781,69.51100159,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170932,TRUE,02:00.0,-82.33499146,69.49299622,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170933,TRUE,59:00.0,-82.36300659,69.58200073,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170934,TRUE,05:00.0,-82.42800903,69.50099945,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170935,TRUE,44:00.0,-82.36401367,69.51499939,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170936,TRUE,56:00.0,-82.39898682,69.5019989,2,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170937,TRUE,24:00.0,-82.39401245,69.49299622,2,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170938,TRUE,40:00.0,-82.39401245,69.51300049,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170939,TRUE,48:00.0,-82.43099976,69.5019989,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170940,TRUE,55:00.0,-82.37298584,69.5039978,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170941,TRUE,14:00.0,-82.42098999,69.51100159,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170942,TRUE,18:00.0,-82.42001343,69.50800323,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170943,TRUE,22:00.0,-82.51098633,69.64299774,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170944,TRUE,22:00.0,-82.4289856,69.5059967,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170945,TRUE,59:00.0,-81.25799561,69.47699738,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170946,TRUE,25:00.0,-82.45098877,69.50700378,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170947,TRUE,39:00.0,-82.4119873,69.50900269,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170948,TRUE,19:00.0,-82.43399048,69.50700378,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170949,TRUE,43:00.0,-82.44699097,69.49700165,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170950,TRUE,32:00.0,-82.55200195,69.44300079,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170951,TRUE,24:00.0,-82.43301392,69.50800323,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170952,TRUE,33:00.0,-82.44799805,69.5039978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170953,TRUE,33:00.0,-82.41900635,69.50800323,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170954,TRUE,14:00.0,-82.44799805,69.5,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170955,TRUE,15:00.0,-82.43399048,69.50800323,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170956,TRUE,56:00.0,-82.55700684,69.48699951,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170957,TRUE,40:00.0,-82.45800781,69.53399658,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170958,TRUE,47:00.0,-82.45401001,69.51399994,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170959,TRUE,09:00.0,-82.38101196,69.50800323,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170960,TRUE,14:00.0,-82.40200806,69.50800323,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170961,TRUE,18:00.0,-82.31500244,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170962,TRUE,18:00.0,-82.4289856,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170963,TRUE,04:00.0,-82.34298706,69.45400238,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170964,TRUE,40:00.0,-82.39300537,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170965,TRUE,23:00.0,-82.17800903,69.51899719,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170966,TRUE,06:00.0,-82.30300903,69.46800232,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170967,TRUE,46:00.0,-82.25100708,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170968,TRUE,53:00.0,-82.41598511,69.50099945,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170969,TRUE,54:00.0,-82.44900513,69.4980011,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170970,TRUE,57:00.0,-82.3710022,69.4960022,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170971,TRUE,41:00.0,-82.43701172,69.50099945,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170972,TRUE,14:00.0,-82.41598511,69.51000214,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170973,TRUE,21:00.0,-82.45199585,69.50299835,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170974,TRUE,05:00.0,-82.43798828,69.50299835,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170975,TRUE,40:00.0,-82.37799072,69.50700378,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170976,TRUE,23:00.0,-82.40899658,69.51100159,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170977,TRUE,23:00.0,-82.43200684,69.51100159,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170978,TRUE,07:00.0,-82.61700439,69.53399658,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170979,TRUE,10:00.0,-82.41101074,69.49700165,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170980,TRUE,21:00.0,-82.4119873,69.50499725,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170981,TRUE,05:00.0,-82.39401245,69.5039978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170982,TRUE,54:00.0,-82.44100952,69.50700378,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170983,TRUE,20:00.0,-82.40600586,69.49500275,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170984,TRUE,34:00.0,-82.42300415,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170985,TRUE,43:00.0,-82.40100098,69.51200104,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170986,TRUE,50:00.0,-82.42300415,69.5,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170987,TRUE,51:00.0,-82.49499512,69.4940033,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170988,TRUE,09:00.0,-82.4460144,69.50700378,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170989,TRUE,25:00.0,-82.45700073,69.51899719,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170990,TRUE,29:00.0,-82.45599365,69.5059967,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170991,TRUE,30:00.0,-82.41799927,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170992,TRUE,09:00.0,-82.58999634,69.48799896,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170993,TRUE,09:00.0,-82.39700317,69.51000214,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170994,TRUE,20:00.0,-82.6000061,69.49199677,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170995,TRUE,38:00.0,-82.44900513,69.50099945,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170996,TRUE,09:00.0,-82.58099365,69.51499939,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170997,TRUE,17:00.0,-82.43399048,69.49199677,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170998,TRUE,17:00.0,-82.50500488,69.4960022,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967170999,TRUE,04:00.0,-82.76300049,69.64199829,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171000,TRUE,20:00.0,-82.49398804,69.47299957,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171001,TRUE,03:00.0,-82.42098999,69.50099945,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171002,TRUE,50:00.0,-82.44400024,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171003,TRUE,54:00.0,-82.35900879,69.52200317,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171004,TRUE,28:00.0,-82.6210022,69.48200226,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171005,TRUE,35:00.0,-82.61099243,69.48300171,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171006,TRUE,14:00.0,-82.43600464,69.50700378,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171007,TRUE,38:00.0,-82.46200562,69.50700378,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171008,TRUE,23:00.0,-82.43798828,69.49500275,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171009,TRUE,18:00.0,-82.39001465,69.48000336,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171010,TRUE,06:00.0,-82.51199341,69.5039978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171011,TRUE,57:00.0,-82.45401001,69.50700378,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171012,TRUE,38:00.0,-82.41000366,69.4960022,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171013,TRUE,42:00.0,-82.36199951,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171014,TRUE,06:00.0,-82.60501099,69.45200348,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171015,TRUE,38:00.0,-82.50201416,69.41899872,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171016,TRUE,06:00.0,-82.37701416,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171017,TRUE,10:00.0,-82.42401123,69.50299835,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171018,TRUE,18:00.0,-82.4079895,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171019,TRUE,32:00.0,-82.41101074,69.5059967,2,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171020,TRUE,27:00.0,-82.41299438,69.51300049,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171021,TRUE,30:00.0,-82.42599487,69.5039978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171022,TRUE,07:00.0,-82.26901245,69.51799774,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171023,TRUE,14:00.0,-82.37399292,69.49700165,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171024,TRUE,21:00.0,-82.43600464,69.53199768,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171025,TRUE,50:00.0,-82.33599854,69.50499725,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171026,TRUE,18:00.0,-82.42599487,69.50800323,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171027,TRUE,14:00.0,-82.39801025,69.49099731,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171028,TRUE,00:00.0,-82.43899536,69.50099945,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171029,TRUE,18:00.0,-82.42700195,69.49700165,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171030,TRUE,24:00.0,-82.4289856,69.5,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171031,TRUE,38:00.0,-82.4119873,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171032,TRUE,07:00.0,-82.43099976,69.4980011,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171033,TRUE,18:00.0,-82.39599609,69.50099945,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171034,TRUE,47:00.0,-82.47399902,69.52200317,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171035,TRUE,59:00.0,-82.45999146,69.55400085,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171036,TRUE,16:00.0,-82.4039917,69.49900055,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171037,TRUE,28:00.0,-82.41299438,69.5039978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171038,TRUE,32:00.0,-82.39801025,69.51100159,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171039,TRUE,45:00.0,-82.41400146,69.5039978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171040,TRUE,53:00.0,-82.3789978,69.5039978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171041,TRUE,14:00.0,-82.36199951,69.61399841,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171042,TRUE,23:00.0,-82.38299561,69.51000214,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171043,TRUE,17:00.0,-82.41500854,69.51200104,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171044,TRUE,54:00.0,-82.41900635,69.51000214,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171045,TRUE,36:00.0,-82.40701294,69.5059967,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171046,TRUE,54:00.0,-82.36801147,69.51100159,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171047,TRUE,14:00.0,-82.34899902,69.51699829,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171048,TRUE,33:00.0,-82.41799927,69.4960022,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171049,TRUE,16:00.0,-82.39300537,69.48799896,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171050,TRUE,17:00.0,-81.85501099,69.33499908,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171051,TRUE,56:00.0,-82.42199707,69.50299835,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171052,TRUE,56:00.0,-82.26400757,69.51699829,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171053,TRUE,14:00.0,-82.38101196,69.52400208,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171054,TRUE,36:00.0,-82.40301514,69.5059967,3,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171055,TRUE,39:00.0,-82.37600708,69.51100159,3,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171056,TRUE,47:00.0,-82.41799927,69.50800323,2,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171057,TRUE,20:00.0,-82.36801147,69.50800323,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171058,TRUE,23:00.0,-82.375,69.49900055,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171059,TRUE,31:00.0,-82.41101074,69.49299622,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171060,TRUE,36:00.0,-82.4119873,69.4940033,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171061,TRUE,50:00.0,-82.41000366,69.4960022,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171062,TRUE,17:00.0,-82.42599487,69.49700165,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171063,TRUE,25:00.0,-81.4630127,69.33200073,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171064,TRUE,06:00.0,-82.43798828,69.61599731,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171065,TRUE,11:00.0,-82.43200684,69.51899719,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171066,TRUE,35:00.0,-82.38299561,69.50499725,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171067,TRUE,54:00.0,-82.38299561,69.50700378,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171068,TRUE,06:00.0,-82.41598511,69.50499725,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171069,TRUE,10:00.0,-82.41400146,69.50800323,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171070,TRUE,52:00.0,-82.44900513,69.4960022,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171071,TRUE,36:00.0,-82.41900635,69.4980011,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171072,TRUE,10:00.0,-82.38900757,69.5019989,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171073,TRUE,17:00.0,-82.39898682,69.5039978,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171074,TRUE,57:00.0,-82.38000488,69.50900269,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171075,TRUE,49:00.0,-82.38000488,69.5039978,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171076,TRUE,16:00.0,-82.41699219,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171077,TRUE,28:00.0,-82.36499023,69.48899841,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171078,TRUE,46:00.0,-82.40100098,69.50099945,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171079,TRUE,56:00.0,-82.40600586,69.50700378,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171080,TRUE,56:00.0,-82.40899658,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171081,TRUE,06:00.0,-82.32598877,69.52400208,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171082,TRUE,26:00.0,-82.40899658,69.49500275,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171083,TRUE,36:00.0,-82.36801147,69.51300049,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171084,TRUE,39:00.0,-82.39498901,69.50900269,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171085,TRUE,03:00.0,-82.42199707,69.50800323,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171086,TRUE,16:00.0,-82.56698608,69.54799652,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171087,TRUE,03:00.0,-82.44400024,69.50099945,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171088,TRUE,52:00.0,-82.38800049,69.5059967,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171089,TRUE,33:00.0,-82.41900635,69.4980011,3,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171090,TRUE,59:00.0,-82.40899658,69.49900055,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171091,TRUE,14:00.0,-82.42098999,69.49700165,3,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171092,TRUE,28:00.0,-82.34698486,69.44499969,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171093,TRUE,52:00.0,-82.20001221,69.45999908,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171094,TRUE,46:00.0,-82.38299561,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171095,TRUE,18:00.0,-82.35501099,69.5019989,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171096,TRUE,25:00.0,-82.35101318,69.49500275,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171097,TRUE,46:00.0,-82.4119873,69.50800323,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171098,TRUE,07:00.0,-82.36401367,69.50900269,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171099,TRUE,23:00.0,-82.37799072,69.52500153,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171100,TRUE,48:00.0,-82.38500977,69.49099731,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171101,TRUE,06:00.0,-82.71398926,69.58599854,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171102,TRUE,25:00.0,-82.41299438,69.5019989,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171103,TRUE,51:00.0,-82.41400146,69.51799774,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171104,TRUE,39:00.0,-82.37399292,69.49199677,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171105,TRUE,47:00.0,-82.40301514,69.5019989,2,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171106,TRUE,13:00.0,-82.39700317,69.48799896,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171107,TRUE,40:00.0,-82.42098999,69.4960022,0,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171108,TRUE,02:00.0,-82.37200928,69.50800323,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171109,TRUE,16:00.0,-83.14801025,69.6289978,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171110,TRUE,52:00.0,-82.39300537,69.50700378,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171111,TRUE,55:00.0,-82.40701294,69.48200226,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171112,TRUE,33:00.0,-82.35198975,69.50700378,1,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171113,TRUE,40:00.0,-82.41400146,69.4980011,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171114,TRUE,11:00.0,-82.39099121,69.51799774,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171115,TRUE,18:00.0,-82.39300537,69.4980011,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171116,TRUE,54:00.0,-82.35800171,69.51200104,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171117,TRUE,35:00.0,-82.34899902,69.52100372,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171118,TRUE,57:00.0,-82.36099243,69.5059967,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171119,TRUE,33:00.0,-82.35699463,69.52300262,A,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171120,TRUE,21:00.0,-82.41699219,69.4980011,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171121,TRUE,34:00.0,-82.38198853,69.48600006,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
11967171122,TRUE,04:00.0,-82.48901367,69.50099945,B,argos-doppler-shift,Pusa hispida,94531,94531,Ringed seals Igloolik
